Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
12017,3253491.717,12:56:59:675,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,8,12.9987,12.9987,3.2569,832.1552,474.2812,-,-,-,-,0.0000,0.0000,0.0000,-93.5581,-82.1197,676.2810,1068.4228,816.3939,-,-,-,-,-,-,-,-
12018,3253511.58,12:56:59:695,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,8,12.7610,12.7610,3.2019,830.5917,474.5489,-,-,-,-,0.0000,0.0000,0.0000,-93.7292,-82.1959,677.0344,1068.8052,816.1996,-,-,-,-,-,-,-,-
12019,3253531.462,12:56:59:715,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,8,12.9736,12.9736,3.2599,828.0399,474.3949,-,-,-,-,0.0000,0.0000,0.0000,-94.0124,-82.3357,678.1659,1069.3010,816.5216,-,-,-,-,-,-,-,-
12020,3253551.325,12:56:59:735,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,8,12.5550,12.5550,3.1577,828.9812,472.3569,-,-,-,-,0.0000,0.0000,0.0000,-94.1372,-82.3380,678.4372,1069.6214,816.0089,-,-,-,-,-,-,-,-
12021,3253571.209,12:56:59:755,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,8,12.4845,12.4845,3.1421,828.8679,464.1922,-,-,-,-,0.0000,0.0000,0.0000,-94.2620,-82.3877,678.8193,1069.6443,816.0736,-,-,-,-,-,-,-,-
12022,3253591.103,12:56:59:775,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Saccade,8,12.9991,12.9991,3.2748,826.4398,473.2978,-,-,-,-,0.0000,0.0000,0.0000,-94.5223,-82.5518,679.9139,1070.3214,816.4966,-,-,-,-,-,-,-,-
12023,3253611.079,12:56:59:794,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Saccade,8,12.9020,12.9020,3.2519,672.4744,468.3628,-,-,-,-,0.0000,0.0000,0.0000,-94.8687,-82.5722,680.1204,1072.7447,816.3433,-,-,-,-,-,-,-,-
12024,3253630.977,12:56:59:814,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,13.1461,13.1461,3.3138,456.0654,470.9751,-,-,-,-,0.0000,0.0000,0.0000,-95.4298,-82.5651,680.3322,1076.5709,816.5053,-,-,-,-,-,-,-,-
12025,3253650.824,12:56:59:834,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.9197,12.9197,3.2603,460.2654,468.6600,-,-,-,-,0.0000,0.0000,0.0000,-95.6904,-82.6303,680.8573,1077.3380,816.0369,-,-,-,-,-,-,-,-
12026,3253670.707,12:56:59:854,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.5214,12.5214,3.1586,450.5954,467.8979,-,-,-,-,0.0000,0.0000,0.0000,-95.6335,-82.4628,680.2639,1077.8865,815.7006,-,-,-,-,-,-,-,-
12027,3253690.575,12:56:59:874,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.7946,12.7946,3.2287,456.7432,463.2259,-,-,-,-,0.0000,0.0000,0.0000,-95.8067,-82.5619,680.7416,1077.9088,815.7096,-,-,-,-,-,-,-,-
12028,3253710.452,12:56:59:894,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.5641,12.5641,3.1707,454.7544,463.7582,-,-,-,-,0.0000,0.0000,0.0000,-95.8345,-82.5139,680.5683,1078.0828,815.9205,-,-,-,-,-,-,-,-
12029,3253730.324,12:56:59:914,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.8854,12.8854,3.2507,454.1128,466.8491,-,-,-,-,0.0000,0.0000,0.0000,-98.0239,-80.4141,680.5651,1086.2233,808.0407,-,-,-,-,-,-,-,-
12030,3253750.202,12:56:59:934,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.7054,12.7054,3.2050,453.2948,471.7908,-,-,-,-,0.0000,0.0000,0.0000,-95.9292,-82.5430,680.3746,1078.4377,816.1832,-,-,-,-,-,-,-,-
12031,3253770.079,12:56:59:953,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.3771,12.3771,3.1228,455.3858,463.9452,-,-,-,-,0.0000,0.0000,0.0000,-95.9545,-82.5936,680.1968,1078.6680,815.9387,-,-,-,-,-,-,-,-
12032,3253789.952,12:56:59:973,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.7449,12.7449,3.2113,457.4544,468.3591,-,-,-,-,0.0000,0.0000,0.0000,-95.9051,-82.5606,679.6233,1078.7633,816.3488,-,-,-,-,-,-,-,-
12033,3253809.943,12:56:59:993,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.6032,12.6032,3.1783,458.7354,464.8800,-,-,-,-,0.0000,0.0000,0.0000,-96.0225,-82.6559,680.0538,1078.9013,816.5198,-,-,-,-,-,-,-,-
12034,3253829.821,12:57:00:013,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.5627,12.5627,3.1717,460.4982,466.2206,-,-,-,-,0.0000,0.0000,0.0000,-96.1557,-82.7507,680.7975,1079.0024,816.4576,-,-,-,-,-,-,-,-
12035,3253849.693,12:57:00:033,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.7757,12.7757,3.2256,456.6416,461.1177,-,-,-,-,0.0000,0.0000,0.0000,-96.2117,-82.7872,680.9961,1079.0721,816.5533,-,-,-,-,-,-,-,-
12036,3253869.58,12:57:00:053,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.4266,12.4266,3.1392,457.4925,463.8182,-,-,-,-,0.0000,0.0000,0.0000,-96.2283,-82.7539,681.0696,1079.1677,816.3704,-,-,-,-,-,-,-,-
12037,3253889.451,12:57:00:073,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.3085,12.3085,3.1118,458.9892,463.8919,-,-,-,-,0.0000,0.0000,0.0000,-96.3108,-82.7669,681.4965,1079.2437,816.2825,-,-,-,-,-,-,-,-
12038,3253909.328,12:57:00:093,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.3041,12.3041,3.1147,454.7422,459.9320,-,-,-,-,0.0000,0.0000,0.0000,-96.4503,-82.8881,682.3694,1079.4437,816.2093,-,-,-,-,-,-,-,-
12039,3253929.197,12:57:00:113,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,11.9164,11.9164,3.0184,456.2829,459.2295,-,-,-,-,0.0000,0.0000,0.0000,-96.4989,-82.9066,682.3922,1079.5000,816.0000,-,-,-,-,-,-,-,-
12040,3253949.071,12:57:00:132,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,11.8211,11.8211,2.9928,457.2402,458.4079,-,-,-,-,0.0000,0.0000,0.0000,-96.4653,-82.8332,681.9736,1079.6643,816.0858,-,-,-,-,-,-,-,-
12041,3253969.076,12:57:00:152,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.2449,12.2449,3.0945,454.8690,448.5363,-,-,-,-,0.0000,0.0000,0.0000,-96.3757,-82.7657,681.1548,1079.9583,815.8917,-,-,-,-,-,-,-,-
12042,3253988.945,12:57:00:172,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.3827,12.3827,3.1251,456.3192,459.0194,-,-,-,-,0.0000,0.0000,0.0000,-96.2639,-82.6701,680.3609,1079.7104,816.5457,-,-,-,-,-,-,-,-
12043,3254008.826,12:57:00:192,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.4149,12.4149,3.1298,458.5099,458.6882,-,-,-,-,0.0000,0.0000,0.0000,-96.1638,-82.5846,679.6361,1079.7165,816.5716,-,-,-,-,-,-,-,-
12044,3254028.705,12:57:00:212,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.0570,12.0570,3.0405,457.8712,459.3336,-,-,-,-,0.0000,0.0000,0.0000,-96.1628,-82.6096,679.4986,1079.7317,816.6267,-,-,-,-,-,-,-,-
12045,3254048.57,12:57:00:232,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.1813,12.1813,3.0709,457.6140,455.0495,-,-,-,-,0.0000,0.0000,0.0000,-96.1546,-82.6032,679.4193,1079.8620,816.7413,-,-,-,-,-,-,-,-
12046,3254068.453,12:57:00:252,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.3782,12.3782,3.1226,460.0206,463.0820,-,-,-,-,0.0000,0.0000,0.0000,-96.2816,-82.6779,680.0455,1079.8710,816.5296,-,-,-,-,-,-,-,-
12047,3254088.323,12:57:00:272,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.1813,12.1813,3.0775,458.2355,457.9982,-,-,-,-,0.0000,0.0000,0.0000,-96.4217,-82.7541,680.8535,1079.8620,816.7413,-,-,-,-,-,-,-,-
12048,3254108.199,12:57:00:292,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.2086,12.2086,3.0876,459.0237,458.5996,-,-,-,-,0.0000,0.0000,0.0000,-96.5323,-82.8463,681.5929,1079.9918,816.4997,-,-,-,-,-,-,-,-
12049,3254128.201,12:57:00:312,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.0706,12.0706,3.0541,458.6165,441.4948,-,-,-,-,0.0000,0.0000,0.0000,-96.5875,-82.8800,681.7807,1080.0518,816.4180,-,-,-,-,-,-,-,-
12050,3254148.062,12:57:00:331,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.3493,12.3493,3.1234,459.7463,463.9874,-,-,-,-,0.0000,0.0000,0.0000,-96.5971,-82.8207,681.7852,1080.1120,816.5772,-,-,-,-,-,-,-,-
12051,3254167.949,12:57:00:351,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.1691,12.1691,3.0809,458.9495,465.0386,-,-,-,-,0.0000,0.0000,0.0000,-96.6937,-82.8635,682.2828,1080.3411,816.1940,-,-,-,-,-,-,-,-
12052,3254187.811,12:57:00:371,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,11.8899,11.8899,3.0126,459.4827,462.8718,-,-,-,-,0.0000,0.0000,0.0000,-96.7726,-82.9292,682.5459,1080.5265,816.2591,-,-,-,-,-,-,-,-
12053,3254207.697,12:57:00:391,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,11.9785,11.9785,3.0309,460.1985,461.7940,-,-,-,-,0.0000,0.0000,0.0000,-96.7172,-82.8324,681.6896,1080.7301,816.3085,-,-,-,-,-,-,-,-
12054,3254227.567,12:57:00:411,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.1769,12.1769,3.0776,457.5069,445.3363,-,-,-,-,0.0000,0.0000,0.0000,-96.6487,-82.7423,681.1026,1080.9802,815.9513,-,-,-,-,-,-,-,-
12055,3254247.445,12:57:00:431,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.4478,12.4478,3.1483,456.2522,443.4813,-,-,-,-,0.0000,0.0000,0.0000,-96.8252,-82.8714,681.8336,1080.9304,816.3639,-,-,-,-,-,-,-,-
12056,3254267.328,12:57:00:451,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,9,12.2044,12.2044,3.0897,454.4705,449.7583,-,-,-,-,0.0000,0.0000,0.0000,-96.9050,-82.8957,682.2496,1080.9835,816.5147,-,-,-,-,-,-,-,-
12057,3254287.31,12:57:00:471,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Saccade,9,12.3301,12.3301,3.1211,454.2028,465.7998,-,-,-,-,0.0000,0.0000,0.0000,-96.9351,-82.8177,682.2916,1081.2257,816.2768,-,-,-,-,-,-,-,-
12058,3254307.196,12:57:00:491,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Saccade,9,12.2619,12.2619,3.1048,652.1058,398.1739,-,-,-,-,0.0000,0.0000,0.0000,-96.6104,-82.7466,682.4868,1078.4406,815.3740,-,-,-,-,-,-,-,-
12059,3254327.077,12:57:00:510,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.7530,11.7530,2.9784,874.7186,351.2350,-,-,-,-,0.0000,0.0000,0.0000,-96.1776,-82.6825,682.6327,1074.6045,814.6060,-,-,-,-,-,-,-,-
12060,3254346.944,12:57:00:530,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,12.4932,12.4932,3.1632,871.1336,370.4713,-,-,-,-,0.0000,0.0000,0.0000,-96.1956,-82.6942,682.7509,1074.7035,815.0984,-,-,-,-,-,-,-,-
12061,3254366.824,12:57:00:550,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,12.4988,12.4988,3.1649,867.0711,370.2142,-,-,-,-,0.0000,0.0000,0.0000,-96.2109,-82.7012,682.8112,1074.8597,815.1091,-,-,-,-,-,-,-,-
12062,3254386.688,12:57:00:570,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,12.6287,12.6287,3.1989,868.8097,370.6296,-,-,-,-,0.0000,0.0000,0.0000,-96.3250,-82.7534,683.1635,1074.8993,815.1565,-,-,-,-,-,-,-,-
12063,3254406.571,12:57:00:590,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,12.3028,12.3028,3.1176,870.0232,365.9668,-,-,-,-,0.0000,0.0000,0.0000,-96.3410,-82.7866,683.1300,1075.0151,814.9544,-,-,-,-,-,-,-,-
12064,3254426.441,12:57:00:610,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,12.0744,12.0744,3.0591,868.7623,370.1410,-,-,-,-,0.0000,0.0000,0.0000,-96.3082,-82.7202,682.7590,1075.0430,814.9365,-,-,-,-,-,-,-,-
12065,3254446.442,12:57:00:630,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,12.1395,12.1395,3.0769,868.4642,372.2079,-,-,-,-,0.0000,0.0000,0.0000,-96.4030,-82.7315,683.1216,1075.2306,814.8607,-,-,-,-,-,-,-,-
12066,3254466.328,12:57:00:650,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,12.0401,12.0401,3.0534,868.5747,361.7829,-,-,-,-,0.0000,0.0000,0.0000,-96.4428,-82.6737,683.4191,1075.1957,814.4329,-,-,-,-,-,-,-,-
12067,3254486.188,12:57:00:670,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,12.0688,12.0688,3.0611,868.5051,367.0036,-,-,-,-,0.0000,0.0000,0.0000,-96.4855,-82.6693,683.5427,1075.4139,814.2859,-,-,-,-,-,-,-,-
12068,3254506.069,12:57:00:689,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,12.1026,12.1026,3.0717,868.1944,366.8851,-,-,-,-,0.0000,0.0000,0.0000,-96.5772,-82.6330,684.0233,1075.4134,814.0249,-,-,-,-,-,-,-,-
12069,3254525.944,12:57:00:709,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,12.2144,12.2144,3.1024,870.4825,357.1584,-,-,-,-,0.0000,0.0000,0.0000,-96.6995,-82.6851,684.6433,1075.5137,813.8739,-,-,-,-,-,-,-,-
12070,3254545.81,12:57:00:729,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.9684,11.9684,3.0391,869.6582,364.3329,-,-,-,-,0.0000,0.0000,0.0000,-96.6475,-82.5294,684.2330,1075.6506,813.7188,-,-,-,-,-,-,-,-
12071,3254565.697,12:57:00:749,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.7857,11.7857,2.9905,868.5580,361.2940,-,-,-,-,0.0000,0.0000,0.0000,-96.5347,-82.4092,683.5332,1075.6437,813.3374,-,-,-,-,-,-,-,-
12072,3254585.561,12:57:00:769,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.9162,11.9162,3.0204,870.1517,357.6492,-,-,-,-,0.0000,0.0000,0.0000,-96.4759,-82.3001,682.9535,1075.6481,813.0932,-,-,-,-,-,-,-,-
12073,3254605.559,12:57:00:789,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.5416,11.5416,2.9266,872.5784,352.7619,-,-,-,-,0.0000,0.0000,0.0000,-96.4881,-82.2552,682.8351,1075.4861,812.8596,-,-,-,-,-,-,-,-
12074,3254625.444,12:57:00:809,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,12.2532,12.2532,3.1006,872.9680,363.6193,-,-,-,-,0.0000,0.0000,0.0000,-96.4221,-82.1519,682.1236,1075.8007,813.1520,-,-,-,-,-,-,-,-
12075,3254645.318,12:57:00:829,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.6990,11.6990,2.9617,874.0242,349.0280,-,-,-,-,0.0000,0.0000,0.0000,-96.4145,-82.1190,681.8975,1075.6491,812.5653,-,-,-,-,-,-,-,-
12076,3254665.195,12:57:00:849,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,12.2977,12.2977,3.1124,875.9940,357.9043,-,-,-,-,0.0000,0.0000,0.0000,-96.4662,-82.0569,682.2951,1075.7086,812.8779,-,-,-,-,-,-,-,-
12077,3254685.055,12:57:00:868,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,12.0709,12.0709,3.0565,877.1605,367.2939,-,-,-,-,0.0000,0.0000,0.0000,-96.4760,-81.9728,682.4257,1075.9358,812.6038,-,-,-,-,-,-,-,-
12078,3254704.944,12:57:00:888,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.9950,11.9950,3.0383,877.3514,380.3851,-,-,-,-,0.0000,0.0000,0.0000,-96.4969,-81.9929,682.5875,1075.8622,812.7051,-,-,-,-,-,-,-,-
12079,3254724.823,12:57:00:908,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.9014,11.9014,3.0175,876.7976,365.5767,-,-,-,-,0.0000,0.0000,0.0000,-96.5532,-82.1061,683.1612,1075.7961,812.6948,-,-,-,-,-,-,-,-
12080,3254744.689,12:57:00:928,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.6059,11.6059,2.9427,876.1728,351.4818,-,-,-,-,0.0000,0.0000,0.0000,-96.4692,-82.0767,682.8842,1075.6011,812.3957,-,-,-,-,-,-,-,-
12081,3254764.693,12:57:00:948,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.8507,11.8507,3.0051,872.8816,369.4935,-,-,-,-,0.0000,0.0000,0.0000,-96.4242,-82.0840,683.2257,1075.4912,812.5375,-,-,-,-,-,-,-,-
12082,3254784.553,12:57:00:968,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.6700,11.6700,2.9616,875.6185,365.5015,-,-,-,-,0.0000,0.0000,0.0000,-96.4795,-82.0904,683.5884,1075.1984,812.2179,-,-,-,-,-,-,-,-
12083,3254804.44,12:57:00:988,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.8402,11.8402,3.0043,876.9101,363.1853,-,-,-,-,0.0000,0.0000,0.0000,-96.4605,-82.0544,683.6527,1075.1205,811.9429,-,-,-,-,-,-,-,-
12084,3254824.313,12:57:01:008,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.9627,11.9627,3.0333,874.0581,368.7292,-,-,-,-,0.0000,0.0000,0.0000,-96.3848,-81.9883,683.3005,1075.0557,812.0249,-,-,-,-,-,-,-,-
12085,3254844.192,12:57:01:028,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.8422,11.8422,3.0038,876.0573,362.8916,-,-,-,-,0.0000,0.0000,0.0000,-96.3895,-81.9461,683.4331,1074.8459,811.7551,-,-,-,-,-,-,-,-
12086,3254864.077,12:57:01:047,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.9375,11.9375,3.0292,874.8382,369.2154,-,-,-,-,0.0000,0.0000,0.0000,-96.4262,-81.9495,683.8225,1074.8434,811.7218,-,-,-,-,-,-,-,-
12087,3254883.932,12:57:01:067,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.7600,11.7600,2.9827,871.1216,368.5868,-,-,-,-,0.0000,0.0000,0.0000,-96.3165,-81.7861,683.3317,1074.9541,811.3154,-,-,-,-,-,-,-,-
12088,3254903.941,12:57:01:087,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.8461,11.8461,3.0026,869.3235,366.3932,-,-,-,-,0.0000,0.0000,0.0000,-96.3024,-81.7592,682.9720,1074.9703,811.2208,-,-,-,-,-,-,-,-
12089,3254923.811,12:57:01:107,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.8217,11.8217,2.9969,868.5805,367.3611,-,-,-,-,0.0000,0.0000,0.0000,-96.3370,-81.7474,683.0552,1075.0000,811.3316,-,-,-,-,-,-,-,-
12090,3254943.687,12:57:01:127,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.8525,11.8525,3.0033,869.2912,362.9046,-,-,-,-,0.0000,0.0000,0.0000,-96.3118,-81.6597,682.7560,1075.1087,810.9280,-,-,-,-,-,-,-,-
12091,3254963.587,12:57:01:147,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.6106,11.6106,2.9452,872.1911,364.3479,-,-,-,-,0.0000,0.0000,0.0000,-96.4608,-81.7313,683.2317,1075.2740,811.1094,-,-,-,-,-,-,-,-
12092,3254983.431,12:57:01:167,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.5695,11.5695,2.9372,873.7184,357.1093,-,-,-,-,0.0000,0.0000,0.0000,-96.5433,-81.8378,683.7690,1075.3824,811.0586,-,-,-,-,-,-,-,-
12093,3255003.316,12:57:01:187,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.3581,11.3581,2.8812,874.2378,358.9556,-,-,-,-,0.0000,0.0000,0.0000,-96.4601,-81.7990,682.9595,1075.5140,811.3103,-,-,-,-,-,-,-,-
12094,3255023.183,12:57:01:207,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.8851,11.8851,3.0129,867.0739,359.2916,-,-,-,-,0.0000,0.0000,0.0000,-96.5104,-81.9278,683.0498,1075.8150,811.7472,-,-,-,-,-,-,-,-
12095,3255043.064,12:57:01:226,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,10,11.3419,11.3419,2.8763,873.8780,355.9433,-,-,-,-,0.0000,0.0000,0.0000,-96.5318,-81.9584,682.7141,1075.7899,811.7854,-,-,-,-,-,-,-,-
